category,title,subtitle,single_price,image_urls,details,directions
 Eggs,James Farm LIQUID EGG WHITES,2 lb • $0.14/oz,$4.59 ,http://95.217.130.223:9000/instacart-product-images/large_23162c9b-e1d8-4814-9662-614792e927ce.jpg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Eggs,James Farm Large Loose Eggs,180 ct • $0.22 each,$39.99 ,http://95.217.130.223:9000/instacart-product-images/large_f13af908-b2bd-4fa0-b6fc-4f3da8e58683.jpg,-,-
 Eggs,Large Loose Eggs,1 each,$26.99 ,http://95.217.130.223:9000/instacart-product-images/large_dfa43dc3-337a-45c8-9d62-54c2c3a3b25c.png,-,-
 Eggs,Extra Large Eggs,1 each,$69.99 ,http://95.217.130.223:9000/instacart-product-images/large_da52b182-d807-4444-ac0a-17eafe1b896f.jpg,-,-
 Eggs,James Farm Medium Loose Eggs,12 ct • 15 ct,$35.99 ,http://95.217.130.223:9000/instacart-product-images/large_69b2eaa5-5454-43b2-8efc-5859ef553f58.jpg,-,-
 Eggs,James Farm Extra Large Loose Eggs,180 ct • $0.22 each,$39.99 ,http://95.217.130.223:9000/instacart-product-images/large_fb824b34-83fa-4dd0-a0cd-92c356a9cecc.jpg,-,-
 Eggs,James Farm Egg Yolks,1 lb • $0.22/oz,$3.59 ,http://95.217.130.223:9000/instacart-product-images/large_e65666e5-983e-4da6-9792-f90df65a874f.jpg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Eggs,James Farm Extra Large Eggs Carton,180 ct • $0.22 each,$39.99 ,http://95.217.130.223:9000/instacart-product-images/large_c70ec844-b1ef-470d-8275-959253af9785.jpg,-,-
 Eggs,James Farm Extra Large Loose Eggs,30 doz,$79.99 ,http://95.217.130.223:9000/instacart-product-images/large_1a48a0cf-db4a-4d5f-9b04-c5b91567aba5.jpg,-,-
 Eggs,James Farm Loose Diner Eggs,30 doz,$83.99 ,http://95.217.130.223:9000/instacart-product-images/large_cc088603-0fac-446e-b817-26e0864e9f95.png,-,-
 Eggs,James Farm Large Loose Eggs,360 ct • $0.22 each,$78.99 ,http://95.217.130.223:9000/instacart-product-images/large_d9a3e07f-dfa0-4f53-a5af-92b56ee392dd.jpg,-,-
 Beef,Godshall's Beef Bacon,10 oz • $0.70/oz,$6.99 ,"http://95.217.130.223:9000/instacart-product-images/large_8b3fb2a3-31b4-4e34-b213-08b473e00efa.jpg, http://95.217.130.223:9000/instacart-product-images/large_3abfb910-49f3-47a3-90b4-938ccc840f6b.jpg, http://95.217.130.223:9000/instacart-product-images/large_0cfc9506-ccf8-49b7-874f-a36db8820088.jpg",Please note this product is for 1 unit. Please see promotion to purchase case price.,"Safe Handling Instructions: This product was prepared from inspected and passed meat and/or poultry. Some food products may contain bacteria that could cause illness if the product is mishandled or cooked improperly. For your protection, follow these safe handling instructions. Keep frozen. Keep raw meat and poultry separate from other foods. Wash working surfaces (including cutting boards), utensils, and hands after touching raw meat or poultry. Cook thoroughly. Keep hot foods hot. Refrigerate leftovers immediately or discard., Cooking Instructions: Skillet: Cook in skillet over low heat. Turn frequently, allowing slices to brown evenly. Bake: Place separated slices on rack in a shallow pan. Bake about 15 minutes at 400 degrees F. no turning necessary. Microwave: Place slices in shallow glass container or paper plate. Cover with paper towel. Cook on high power. 2 slices: 1 1/2 minutes, 4 slices: 2 1/2 minutes. Air Fry: Pre-heat air fryer to 350 degrees F, lay slices a mesh/wire rack and cook slices for 7 minutes., Keep refrigerated."
 Beef,American Foods Group 73/27 Fine Ground Halal Beef,About 5.0 lb / package • $3.99 / lb (About 5.0 lb / package)Final cost by weight,$19.95 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_e81592d8-1985-44b4-bcfe-14a03a9a69b8.png,-,-
 Beef,89/19 Fine Grind Angus Ground Chuck,About 10.0 lb each • $3.99 / lb (About 10.0 lb each)Final cost by weight,$39.90 each (est.),http://95.217.130.223:9000/instacart-product-images/large_af25cb99-95e2-4adc-a7f4-a51741043fec.jpg,-,-
 Beef,Deen Halal Beef Breakfast Slices,12 oz • $0.83/oz,$9.99 ,"http://95.217.130.223:9000/instacart-product-images/large_cd60f4a1-03c4-4bbf-b495-118e11a95064.jpg, http://95.217.130.223:9000/instacart-product-images/large_b7689c32-cae0-496d-9fa8-f12258a7497d.jpg, http://95.217.130.223:9000/instacart-product-images/large_526df045-878e-44dd-a2bf-29f09cb9dd42.jpg",Please note this product is for 1 unit. Please see promotion to purchase case price.,"Safe Handling Instructions: This product was prepared from inspected and passed meat and/or poultry. Some food products may contain bacteria that could cause illness if the product is mishandled or cooked improperly. For your protection, follow these safe handling instructions. Keep refrigerated or frozen. Thaw in refrigerator or microwave. Keep raw meat and poultry separate from other foods. Wash working surfaces (including cutting boards), utensils and hands after touching raw meat or poultry. Cook thoroughly. Keep hot foods hot. Refrigerate leftovers immediately or discard., Cooking Instructions: Fry: Cook in skillet over low heat. Turn frequently, allowing slices to brown evenly. Place separated strips on rack in shallow pan. Bake about 15 minutes at 400 degrees F. No turning necessary. Place strips in shallow glass container or paper plate. Cover with paper towel. Cook on high power. 2 strips: 1-1/2 min., 4 strips: 2-1/2 min., Keep refrigerated."
 Beef,100% Thick All Beef Hamburger,6 oz • $8.33/oz,$49.99 ,http://95.217.130.223:9000/instacart-product-images/large_98a31036-8986-4f1e-b036-aea3d3be1da4.png,-,-
 Beef,80% Lean 20% Fat Fresh Ground Beef,10 lb • $0.31/oz,$49.99 ,http://95.217.130.223:9000/instacart-product-images/large_5c807875-6163-486b-a4e5-f2e0575668cb.jpg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Beef,USDA Choice Grade Beef Briskets,About 20.0 lb each • $4.99 / lb (About 20.0 lb each)Final cost by weight,$99.80 each (est.),http://95.217.130.223:9000/instacart-product-images/large_47cd408b-0b92-4d7d-8fdf-14bd1734b530.jpg,-,-
 Beef,100% Thick All Beef Hamburger,4 oz • $12.50/oz,$49.99 ,http://95.217.130.223:9000/instacart-product-images/large_35000128-5c34-419a-93b5-8e440fd5c405.png,-,-
 Beef,Red & White Lean-Cut Ox Tails,About 15.0 lb each • $8.99 / lb (About 15.0 lb each)Final cost by weight,$134.85 each (est.),http://95.217.130.223:9000/instacart-product-images/large_c99c5e40-594d-4b2b-9b3b-b8dacef461d6.jpg,-,-
 Beef,XBL Halal Brisket,About 13.0 lb each • $4.99 / lb (About 13.0 lb each)Final cost by weight,$64.87 each (est.),http://95.217.130.223:9000/instacart-product-images/large_d5d11ab0-3dad-4953-9326-30c174d1351a.jpg,-,-
 Beef,Red & White Halal Standard Grade Beef Inside Top Round,About 24.0 lb / package • $4.99 / lb (About 24.0 lb / package)Final cost by weight,$119.76 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_ac7c7390-4966-4b35-871f-5f5ac5c93cc1.png,-,-
 Beef,USDA Select or Higher Beef Top Round,About 30.0 lb each • $4.99 / lb (About 30.0 lb each)Final cost by weight,$149.70 each (est.),http://95.217.130.223:9000/instacart-product-images/large_5ec953f1-b1e9-47da-a96b-666847182761.jpg,-,-
 Beef,USDA Standard Grade Boneless Chuck Short Ribs,About 9.0 lb each • $12.99 / lb (About 9.0 lb each)Final cost by weight,$116.91 each (est.),http://95.217.130.223:9000/instacart-product-images/large_0c13ba09-7d44-4890-9f90-82252a4a3af4.jpg,-,-
 Beef,USDA Choice Neck-Off Black Angus Beef Chuck Roll,About 25.0 lb each • $4.99 / lb (About 25.0 lb each)Final cost by weight,$124.75 each (est.),http://95.217.130.223:9000/instacart-product-images/large_a10b4017-51c1-421a-938a-bded22ff8eae.jpg,-,-
 Beef,USDA Standard or Higher Beef Outside Skirt Steaks,About 12.0 lb / package • $9.99 / lb (About 12.0 lb / package)Final cost by weight,$119.88 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_6e570228-1424-437e-b59e-485ca15c51f9.jpg,-,-
 Beef,Red & White USDA Choice Grade Beef Eye of Round,About 7.0 lb each • $5.59 / lb (About 7.0 lb each)Final cost by weight,$39.13 each (est.),http://95.217.130.223:9000/instacart-product-images/large_1d1aa505-b042-4721-b470-2ad031d866ec.jpg,-,-
 Beef,R/W Superior Angus Beef Hanging Tenders,About 5.0 lb each • $9.99 / lb (About 5.0 lb each)Final cost by weight,$49.95 each (est.),http://95.217.130.223:9000/instacart-product-images/large_ae50d77d-6869-47f3-90b7-e0634ef8c215.jpg,-,-
 Beef,Superior Angus Beef Flat Iron Steak,About 6.0 lb each • $7.99 / lb (About 6.0 lb each)Final cost by weight,$47.94 each (est.),http://95.217.130.223:9000/instacart-product-images/large_ea16d5f0-5dc6-4bcb-bfd9-8c9834e38957.jpg,-,-
 Beef,Halal Beef Ribeye,About 5.0 lb each • $4.99 / lb (About 5.0 lb each)Final cost by weight,$24.95 each (est.),http://95.217.130.223:9000/instacart-product-images/large_f7e0ce97-ba99-4682-8eab-35fa28d969af.jpg,-,-
 Beef,Beef Angus Pectoral,About 15.0 lb each • $5.99 / lb (About 15.0 lb each)Final cost by weight,$89.85 each (est.),http://95.217.130.223:9000/instacart-product-images/large_681d5e6f-bf43-4e01-87c6-421b0d7c13c5.jpg,-,-
 Beef,Venice Maid Foods Corned Beef Hash Bulk Can,108 oz • $0.20/oz,$21.99 ,http://95.217.130.223:9000/instacart-product-images/large_1079c604-691e-45c9-848c-e881cf69e3d5.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Beef,Denuded USDA Select Beef Top Round,About 25.0 lb each • $5.99 / lb (About 25.0 lb each)Final cost by weight,$149.75 each (est.),http://95.217.130.223:9000/instacart-product-images/large_a3996729-abb8-45bb-a4cf-3740b0bdad86.jpg,-,-
 Beef,Red & White Superior Choice Angus Beef Xt Bottom Round Flat,About 15.0 lb each • $4.99 / lb (About 15.0 lb each)Final cost by weight,$74.85 each (est.),http://95.217.130.223:9000/instacart-product-images/large_ee073dd5-27c8-43bb-a575-9774d271ce56.jpg,-,-
 Beef,USDA Select Beef Deli Trimmed & Tied Top Round,About 18.0 lb / package • $6.99 / lb (About 18.0 lb / package)Final cost by weight,$125.82 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_2a9156a2-df7d-467c-9ea6-0b3b4f23bb45.png,-,-
 Beef,R/W Halal Standard Grade Peeled Beef Knuckle,About 17.0 lb / package • $11.99 / lb (About 17.0 lb / package)Final cost by weight,$203.83 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_703eff71-5c10-4243-a2f2-cf0ed7a14574.jpg,-,-
 Beef,USDA Select Grade Beef Flap,About 17.0 lb each • $8.99 / lb (About 17.0 lb each)Final cost by weight,$152.83 each (est.),http://95.217.130.223:9000/instacart-product-images/large_82730087-a71e-48ca-9855-682bf3ccc5e2.jpg,-,-
 Beef,Halal Beef Chuck Short Rib,About 10.0 lb each • $8.99 / lb (About 10.0 lb each)Final cost by weight,$89.90 each (est.),http://95.217.130.223:9000/instacart-product-images/large_f0aa4d07-ff54-4651-8a0c-bb6e0bb1f539.jpg,-,-
 Beef,Fresh Boneless Angus Beef Strip,About 11.0 lb each • $6.99 / lb (About 11.0 lb each)Final cost by weight,$76.89 each (est.),http://95.217.130.223:9000/instacart-product-images/large_a14ba028-584c-48ba-893b-aace04b987f5.jpg,-,-
 Beef,Red & White USDA Select Grade Beef Top Sirloin,About 17.0 lb each • $12.99 / lb (About 17.0 lb each)Final cost by weight,$220.83 each (est.),http://95.217.130.223:9000/instacart-product-images/large_5edcd051-0430-44e5-b96f-17a8f7684e6c.jpg,-,-
 Beef,6mm Sliced Inside Round Beef,About 20.0 lb / package • $6.99 / lb (About 20.0 lb / package)Final cost by weight,$139.80 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_7412c059-ede5-4b05-9292-f3fc3872046e.png,-,-
 Beef,R/w 14 to 16 Ounce Veal Rib Chop,About 10.0 lb each • $17.99 / lb (About 10.0 lb each)Final cost by weight,$179.90 each (est.),http://95.217.130.223:9000/instacart-product-images/large_32ae9e51-59d3-4d82-bc81-0eb07616873b.jpg,-,-
 Beef,USDA Choice Grade 0X1 Boneless Beef Striploin,About 5.0 lb each • $15.99 / lb (About 5.0 lb each)Final cost by weight,$79.95 each (est.),http://95.217.130.223:9000/instacart-product-images/large_b3153e46-06c1-41c8-bc54-dbb1948ea7b6.jpg,-,-
 Beef,6-Rib Chop Ready Domestic Veal Rack,About 8.0 lb each • $11.99 / lb (About 8.0 lb each)Final cost by weight,$95.92 each (est.),http://95.217.130.223:9000/instacart-product-images/large_2e9d822d-f11b-4bea-9b8a-d558b4be5127.jpg,-,-
 Beef,Bea's Best City Foods Raw Corned Beef Briskets,About 7.0 lb / package • $2.99 / lb (About 7.0 lb / package)Final cost by weight,$20.93 /pkg (est.),http://95.217.130.223:9000/instacart-product-images/large_98cd1c53-12c7-4e50-be35-68e605347999.jpg,-,-
 Beef,USDA Choice Bone-In Black Angus Chuck Short Ribs,About 22.0 lb each • $13.99 / lb (About 22.0 lb each)Final cost by weight,$307.78 each (est.),http://95.217.130.223:9000/instacart-product-images/large_838000ab-3a40-4a3b-b762-72f19d5a9fcc.jpg,-,-
 Beef,R/W Boneless Superior Choice Angus Beef Ribeye,About 7.0 lb each • $19.99 / lb (About 7.0 lb each)Final cost by weight,$139.93 each (est.),http://95.217.130.223:9000/instacart-product-images/large_d0aabb11-7c29-49ff-ad18-3698f5e3bbfa.jpg,-,-
 Beef,100% All Beef Flat Hamburger,4 oz • $12.50/oz,$49.99 ,http://95.217.130.223:9000/instacart-product-images/large_da01cd5f-1936-4f89-be41-45004e011942.png,-,-
 Beef,Buona Vita Fully Cooked Meatballs,10 lb • $0.19/oz,$29.99 ,http://95.217.130.223:9000/instacart-product-images/large_95b66414-2edc-4e87-9a4e-4a294e7ac245.png,-,-
 Frozen desserts,Chef's Quality Supremo Italiano Tiramisu Tray,4.25 lb • $0.53/oz,$35.99 ,http://95.217.130.223:9000/instacart-product-images/large_4146a990-ef7f-4f01-a50e-9cb68bed7125.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,"Chef's Quality 14"" Gourmet Sliced New York Cheesecake",4 lb • $0.39/oz,$24.99 ,http://95.217.130.223:9000/instacart-product-images/large_534b70dc-873c-430f-a04b-ac18e6ff554d.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,SWTSUM Van No Bean,3 gal • $0.07/fl oz,$27.99 ,http://95.217.130.223:9000/instacart-product-images/large_41ac0889-d26e-4c9e-9db0-a0f68f14bc2a.png,-,-
 Frozen desserts,Sabor Nuestro Frozen Sabor Nuestro - Tres Leches Cake Tray - 5.5 lbs,5.5 lb • $0.42/oz,$36.99 ,http://95.217.130.223:9000/instacart-product-images/large_6c1456a9-56e5-4e74-af84-1d777643a4ea.jpg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,Sapore Sensual Caramelo De Flan,3.5 oz • $10.28/oz,$35.99 ,http://95.217.130.223:9000/instacart-product-images/large_2dac801c-4371-4ad4-b158-1f51dfe4a883.jpg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,David's Rocky Road Brownies,4 oz • 24 x 4 oz,$29.99 ,http://95.217.130.223:9000/instacart-product-images/large_b41b6da9-a31d-46c2-a49e-8ec3d1e5381c.jpeg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,Perfect Grip Ice Cream,1 each,$9.99 ,http://95.217.130.223:9000/instacart-product-images/large_bc260171-3dc8-4152-bd41-aced3bb7a095.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,"Chef's Quality 10"" 14 Slice Lemoncello Cake",1 each,$33.99 ,http://95.217.130.223:9000/instacart-product-images/large_aeb06095-eedb-4a93-8e9b-71007538455e.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,Chef's Quality 14 Slice Chocolate Fudge Layer Cake,4.75 lb • $0.34/oz,$25.99 ,http://95.217.130.223:9000/instacart-product-images/large_7d5e2df2-7a52-4a0c-91f8-670e6204e18c.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,David's Cookies Frozen Chocolate Trilogy,5.75 oz • 6 x 5.75 oz,$19.99 ,http://95.217.130.223:9000/instacart-product-images/large_73ac88a3-e1d4-48b8-83ea-3d1fc91ae107.jpg,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,Frozen Chocolate Temptation Cake,1 each,$37.99 ,http://95.217.130.223:9000/instacart-product-images/large_480e5e52-70b8-4ed4-8f1c-6d70154347ed.png,Please note this product is for 1 unit. Please see promotion to purchase case price.,-
 Frozen desserts,Philadelphia Water Ice Premium Coconut Water Ice,2.5 gal • $0.09/fl oz,$29.99 ,http://95.217.130.223:9000/instacart-product-images/large_ba78fad3-dfd7-4ec9-944e-ac5987d1ca83.jpg,-,-
 Frozen desserts,Supremo Italiano Tartufo,6.8 oz • 8 x 6.8 oz,$26.99 ,http://95.217.130.223:9000/instacart-product-images/large_747578bb-487d-4b81-94a5-22e01f1049d9.png,-,-
